Link,Titulo,Precio,Ubicacion,Ventas 60 dias,Reviews,Rating,Comentarios,Ciudad_num,num_palabras
https://www.mercadolibre.com.co/laptop-gamer-asus-tuf-gaming-fx506lh-fortress-gray-156-intel-core-i5-10300h-8gb-de-ram-512gb-ssd-nvidia-geforce-gtx-1650-144-hz-1920x1080px-freedos/p/MCO18618195?pdp_filters=category:MCO1652#searchVariation=MCO18618195&position=39&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop gamer Asus TUF Gaming FX506LH fortress gray 15.6"", Intel Core i5 10300H  8GB de RAM 512GB SSD, NVIDIA GeForce GTX 1650 144 Hz 1920x1080px FreeDOS",3799000,Bogota,100,66 calificaciones,5.0,"['Excelente producto, la estética es simplemente espectacular, la pantalla es una obra de arte, además es súper ligera. Si lo que estás buscando es un equipo rápido, capaz de correr gran variedad de juegos (los más exigentes gráficas bajas o medias) sin gastar sumas exageradas de dinero, este portátil es para ti.', 'Cumple con todas las expectativas, lo que más me gusta es que puedes escoger diferentes modos de rendimiento que se aplican si estas conectado a la energía o no.', 'Trabaja bien la suite adobe y enciende rápido.', 'Excelente hasta ahora, buena capacidad para hacer machine learning.', 'Muy buen producto, me encanta y hasta ahora ha funcionado muy bien, bueno que trae adaptador para ampliar a una memoria mecánica.']",1,26
https://www.mercadolibre.com.co/macbook-air-m2-2022-space-gray-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-10-core-gpu-2560x1664px-macos/p/MCO19563444?pdp_filters=category:MCO1652#searchVariation=MCO19563444&position=40&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"MacBook Air M2 2022 space gray 13.6"", Apple M2  8GB de RAM 256GB SSD, Apple M2 10-Core GPU 2560x1664px macOS",6090000,Medellín,25,16 calificaciones,5.0,"['Me gustó mucho, solo que no me di cuenta que el teclado era en ingles y eso me ha costado un poco.', 'Excelente y con el teclado en español!.', 'Muy potente y cómodo a ese precio no decepciona.', 'Hasta ahorita todo bien.', 'Es tal cual se describe, tengo en cuenta que partir del modelo cuentan 10 años de para que apple no le saque mas actualizaciones, excelente compra.']",4,20
https://www.mercadolibre.com.co/laptop-dell-inspiron-3505-negra-156-amd-ryzen-5-3450u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-60-hz-1366x768px-windows-10-home/p/MCO18922020?pdp_filters=category:MCO1652#searchVariation=MCO18922020&position=41&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Inspiron 3505 negra 15.6"", AMD Ryzen 5 3450U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 60 Hz 1366x768px Windows 10 Home",1756861,Bogota,50,107 calificaciones,4.7,"['Excelente equipo aunque en la descripción decía que era con teclado retro iluminado y no es así. Del resto funciona muy bien.', 'El equipo cumple con las especificaciones tecnicas, pero en pantalla, el brillo cambia cuando no está cargando, el contraste sube y esto no es configurable, esto es por que la pantalla del pc no es la original, lo digo por que tengo uno original que me dio la empresa y a comparacion a este si cambian algunas cosas, otra cosa que cambia es que se calienta demasiado y se descarga muy rapido, esto también por que la pila no es la original, esto lo comento para que al comprarlo no se les haga raro que presenta estas cosas.', 'La computadora tiene buen rendimiento pero por el rango de precios la mejor opción es la lenovo ideapad 3, la computadora hace mucho ruido con los ventiladores, si vienes de pantallas full hd vas a notar una perdida de calidad enorme y si pretendes utilizarla para video juegos solo ira bien con juegos que le exigen poco y los demás van en bien gráficos medios y bajos. Las bocinas con alto volumen retumban toda la computadora es molesto.', 'Es una computador hermoso, tiene acabados elegante, es súper rápido, tiene un sistema de diagnóstico y operación muy eficiente, lo que permite mejorar en el usuario diario, me encanta el pc es excelente marca y el precio se ajusta a mi economía y facilidad de pago.', 'Muy buen computador, cumple con todas las expectativas, excelente velocidad, actualizable a windows 11 y corre de maravilla aún con varias ventanas/páginas abiertas.']",1,28
https://www.mercadolibre.com.co/apple-macbook-air-136-chip-m2-256gb/p/MCO20883005?pdp_filters=category:MCO1652#searchVariation=MCO20883005&position=42&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Apple Macbook Air 13,6  Chip M2 256gb",6500000,Cali,1000,30 calificaciones,4.9,"['Excelente producto, muy buen rendimiento y fluidez. Ligero para su tamaño y prestaciones. Su sistema operativo es el mejor que he probado habiendo probado ya linux y windows. Aun cuando es un macbook de bajo precio comparado con sus demás hermanos macbook pro y retina ha logrado satisfacer mis demandas de rendimiento considerando que soy un usuario intermedio que consume bastante multimedia y mucha multitarea.\nLa bateria es lo mejor que he probado en portátiles.', 'Muy buen producto. Tal y como se publicó. Lo recibí muy rápido. Gracias.', 'Exelente producto, perfecto y a un buen precio. La entergs en el tiempo estimado, muy rapido, 100% satisfecho, muy recomendado.', 'Es perfecto,,, 100% recomendado =).', 'Muy buen profucto. Cliente feliz.']",2,7
https://www.mercadolibre.com.co/portatil-asus-vivobook-x1502za-i5-12gen-16gb-512ssd-156-fhd/p/MCO21628988?pdp_filters=category:MCO1652#searchVariation=MCO21628988&position=43&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Portátil Asus Vivobook X1502za I5 12gen 16gb 512ssd 15,6 Fhd",3199000,Bogota,100,8 calificaciones,4.9,"['Lo que buscaba, aparte tiene el teclado con la ñ.', 'Excelente equipo, excelente presentación y calidad.', 'Muy buen computador hasta ahora, buena duración de batería y la velocidad es excelente para todo lo que necesito hacer.']",1,10
https://www.mercadolibre.com.co/macbook-air-m2-2022-midnight-136-apple-m2-8gb-de-ram-512gb-ssd-apple-m2-10-core-gpu-2560x1664px-macos/p/MCO20653445?pdp_filters=category:MCO1652#searchVariation=MCO20653445&position=44&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"MacBook Air M2 2022 midnight 13.6"", Apple M2  8GB de RAM 512GB SSD, Apple M2 10-Core GPU 2560x1664px macOS",9999999,Cali,1000,16 calificaciones,5.0,"['Me gustó mucho, solo que no me di cuenta que el teclado era en ingles y eso me ha costado un poco.', 'Excelente y con el teclado en español!.', 'Muy potente y cómodo a ese precio no decepciona.', 'Hasta ahorita todo bien.', 'Es tal cual se describe, tengo en cuenta que partir del modelo cuentan 10 años de para que apple no le saque mas actualizaciones, excelente compra.']",2,19
https://www.mercadolibre.com.co/apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-plata/p/MCO17828520?pdp_filters=category:MCO1652#searchVariation=MCO17828520&position=46&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Apple Macbook Air (13 pulgadas, 2020, Chip M1, 256 GB de SSD, 8 GB de RAM) - Plata",4699999,Medellín,100,87 calificaciones,4.9,"['El computador es una maravilla en todo sentido. La mejor calidad con un hardware increíble y lo mejor es que el precio es mucho más económico que en las tiendas apple.', 'Vino de fabrica con un pixel muerto y con problemas de teclado y trackpad. En soporte apple cambiaron pantalla pero no se soluciono el problema del teclado y trackpad. Nadie responde.', 'Viene con el empaque original, es una belleza xd. Super recomendado!!!.', 'Excelente, no estaba confiada de comprar este tipo de productos en una página que no fuera mac o apple, pero realmente vale la pena, 100% recomendado.', 'Sensacional como todos los productos de apple, acorde a las especificaciones, nuevo y sellado de fabrica, la velocidad, la calidad del producto lo maximo, super recomendado como equipo de trabajo, para la universidad y para el entretenimiento multimedia que desees. Excelente. Muchas gracias.']",4,18
https://www.mercadolibre.com.co/laptop-dell-vostro-3400-negra-14-intel-core-i3-1115g4-8gb-de-ram-1tb-hdd-intel-uhd-graphics-60-hz-1366x768px-windows-10-pro/p/MCO19469255?pdp_filters=category:MCO1652#searchVariation=MCO19469255&position=47&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Vostro 3400 negra 14"", Intel Core i3 1115G4  8GB de RAM 1TB HDD, Intel UHD Graphics 60 Hz 1366x768px Windows 10 Pro",1555900,Ibagué,100,46 calificaciones,4.9,"['El diseño es llamativo, sin embargo la duración de la batería es muy poca, aveces demora la imagen de la pantalla en aparecer cuando se enciende y se le siente el abanico bastante. En cuando a su funcionamiento es rápido en los programas.', 'Una herramienta confiable para los usos de estudiante, no me ha puesto peros para ninguna de las actividades realizadas hasta la fecha (agosto 26 2021- semanas después de la compra), no suele emitir ruido casi nunca.\nEl portátil se siente bien, aunque esté constituido en pasta no es endeble, teclear es una actividad sencilla y comfortable, el panel táctil soporta multitouch.\nAspectos a mejorar como:.\nLa batería: es una batería normal de portátil con mejor autonomía que otros gama media (sí trabajará 5 horas sin alimentación) , pero en comparación con una mac o un pc gama alta si se puede notar diferencia.\nOffice: no viene con office, pero esto se puede solucionar mediante la instalación de editores de texto gratuito.\nEs un equipo excepcional.', 'Es todo lo que promete la promoción además de ser bello <3.', 'Excelente producto tal cual como lo muestran en las imágenes nuevo muy bueno.', 'Excelente calidad precio amigos. Me encanta para mi trabajo de ingeniería de sistemas.']",5,24
https://www.mercadolibre.com.co/macbook-air-m2-2022-starlight-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-10-core-gpu-2560x1664px-macos/p/MCO19563443?pdp_filters=category:MCO1652#searchVariation=MCO19563443&position=49&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"MacBook Air M2 2022 starlight 13.6"", Apple M2  8GB de RAM 256GB SSD, Apple M2 10-Core GPU 2560x1664px macOS",6399900,Bogota,100,16 calificaciones,5.0,"['Me gustó mucho, solo que no me di cuenta que el teclado era en ingles y eso me ha costado un poco.', 'Excelente y con el teclado en español!.', 'Muy potente y cómodo a ese precio no decepciona.', 'Hasta ahorita todo bien.', 'Es tal cual se describe, tengo en cuenta que partir del modelo cuentan 10 años de para que apple no le saque mas actualizaciones, excelente compra.']",1,19
https://www.mercadolibre.com.co/laptop-gamer-asus-tuf-dash-f15-negra-eclipse-156-intel-core-i7-11370h-8gb-de-ram-512gb-ssd-nvidia-geforce-rtx-3050-ti-144-hz-1920x1080px-windows-10/p/MCO18564429?pdp_filters=category:MCO1652#searchVariation=MCO18564429&position=50&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop gamer Asus TUF Dash F15 negra eclipse 15.6"", Intel Core i7 11370H  8GB de RAM 512GB SSD, NVIDIA GeForce RTX 3050 Ti 144 Hz 1920x1080px Windows 10",5999900,Bogota,100,12 calificaciones,5.0,"['Este es un gran computador para casi cualquier cosa, en términos de usos generales y ""de oficina"" es una máquina impecable, sirve de maravilla, en términos de gaming, es un gran computador para iniciarse en juegos grandes y potentes, puede correr juegos con muy buena calidad. Los materiales de contrucción del equipo me parecen de gran calidad y tiene un aspecto muy elegante aunque intrépido.', 'Espectacular, tremendo equipo, súper potente.', 'Excelente portátil. Cuenta con el el ultimo procesador y con una tarjeta de video bastante buena. La ram y el ssd funcionan a la perfección. Mas contento no puedo estar!.', 'Muy buen laptop. Me gustó mucho.', 'Excelente equipo y nada extravagante. Se puede usar para trabajo pesado de desarrollo y para jugar videojuegos aaa. Se calienta bastante cuando funciona la grafica pero después de mas de dos horas de juego el rendimiento se mantuvo.']",1,28
https://articulo.mercadolibre.com.co/MCO-1031244294-portatil-asus-ryzen-5-4600h-ram-24gb-solido-512gb-fhd-wifi6-_JM#position=39&search_layout=stack&type=item&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,Portatil Asus Ryzen 5 4600h Ram 24gb Solido 512gb Fhd Wifi+6,3465571,Bogota,500,48 calificaciones,4.9,"['Excelente equipo rendimiento vs precio para temas de desarrollo programación automatización virtualization muy bueno no se cuelga. Recomendado.', 'Excelente computador, lo único es la duración de la batería pero también hay que tener en cuenta para que se vaya a utilizar pero también cargar rápido entonces es muy bueno y en cuanto a velocidad y rendimiento son increíbles.', 'Tal cuál lo que ofertan, la batería si le dura poco teniendo en cuenta que solo tengo abierto crhome y word, nada del otro mundo. Pero el producto está bien con respecto al precio.', 'Bueno, viene con las especificaciones detalladas, windows 11.', 'Excelente. Lo uso para análisis de datos y es super veloz y enciende rapidísimo. Excelente relación de precio - calidad.']",1,11
https://www.mercadolibre.com.co/laptop-dell-vostro-3490-negra-14-intel-core-i5-10210u-8gb-de-ram-1tb-hdd-intel-uhd-graphics-60-hz-1366x768px-windows-10-pro/p/MCO17333609?pdp_filters=category:MCO1652#searchVariation=MCO17333609&position=3&search_layout=stack&type=product&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,"Laptop Dell Vostro 3490 negra 14"", Intel Core i5 10210U  8GB de RAM 1TB HDD, Intel UHD Graphics 60 Hz 1366x768px Windows 10 Pro",2150000,Bogota,500,68 calificaciones,4.6,"['Super el computador, corre muy bien el so, además de programas de diseño sin lagueo, full navegación y no se calienta para nada, es sin lugar a dudas una excelente opción de calidad vs precio.', 'Excelente producto era lo que me esperaba de la marca dell los materiales súper pantalla y todo super no tengo ninguna queja va super rápido eso si yo lo modifique a solo un módulo de memoria ram de 16gb a 3200mhz y ya le compre otra igual y va super bien y va con windows 11 pro lo recomiendo mucho para el día a día para trabajos y la batería hasta el momento me a durado más o menos como 5 horas.', 'Buen pc, le dura bastante la batería y el rendimiento es muy optimo en general.', 'Compre esta laptop estando en otro país para el día de la madre y no había podido venir a colombia y recién pude verla y me doy cuenta que no es de una tera, además de que es muy lenta. No la recomiendo.', 'Muy buen equipo en relación calidad /precio, lo único que le falta es mayor calidad en la pantalla, pero en cuanto a rendimiento, lo que llevo usándolo ha sido muy bueno. Me parece una gran opción por su precio.']",1,24
https://www.mercadolibre.com.co/laptop-asus-x415ea-transparent-silver-14-intel-core-i3-1115g4-4gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-1366x768px-linux-endless/p/MCO19049111?pdp_filters=category:MCO1652#searchVariation=MCO19049111&position=4&search_layout=stack&type=product&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,"Laptop Asus X415EA transparent silver 14"", Intel Core i3 1115G4  4GB de RAM 256GB SSD, Intel UHD Graphics Xe G4 48EUs 1366x768px Linux Endless",1617760,Bogota,25,186 calificaciones,4.7,"['Publicidad engañosa, en la publicación dice que la pantalla es led, pero en realidad es lcd y que la resolución era de 1920 x 1080, pero realmente alcanza 1336 x 720, así que tengan cuidado con esto, estos datos son muy importantes.', 'Hasta el momento funciona muy bien. Se nota la rapidez, empezando por el encendido y apagado, eso es en instantes. Eso si pilas con las dichosas promociones, vengo a ver tiempo despues que lo que era supuestamente un descuento, resulta que era una subida de precio para justificar el descuento. Que no les pase como a los almacenes de cadena con sus supuestas rebajas.', 'Excelente equipo. Va brutal, funciona diría yo para todo tipo de uso muy bien. Es muy bonito estéticamente, su lector de huellas es bastante funcional y su calidad de pantalla es genial. Su teclado es muy suave, no hace un solo ruido. Excelente calidad de micrófono también. Funciona muy bien.\nLas únicas dos cosas cuestionables, su cámara es calidad vga (480p) y su batería dura poco, aproximadamente 3 horas o 4.', 'Excelente portatil, muy fluido. Para tareas esenciales es más que suficiente. Incluso decidí instalar un juego como gta 5 (soy consciente que no es para jugar) para probarle el rendimiento y lo corrió sin ningun problema en calidad baja. Si es un portatil que se va a usar para un trabajo de oficina es excelente.', 'El equipo muy bien, por su precio está muy bien nada que decir, la cámara es mala pero es algo que en mi caso no interesa, el sonido esta bien, es un equipo liviano y su desempeño es bueno, le instale windows 11 y corre muy bien, lo que no me gustó fue que en la publicación decía que disco sólido de 256 gb y en realidad es de 240 gb lo cual disgusta.']",1,24
https://www.mercadolibre.com.co/apple-macbook-pro-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-gris-espacial/p/MCO19878794?pdp_filters=category:MCO1652#searchVariation=MCO19878794&position=7&search_layout=stack&type=product&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,"Apple MacBook Pro (13 pulgadas, 2020, Chip M1, 256 GB de SSD, 8 GB de RAM) - Gris espacial",6570000,Bogota,100,29 calificaciones,5.0,"['Llevo una semana con el pc. Es brutal para desarrollo de software y cualquier uso. Es extremadamente rápido. Si tienen los medios, es una computador que va a superar todas sus expectativas. La caja estaba perfectamente sellada.', 'Ha funcionando de maravilla, me preocupaba la originalidad pero cuando la recibí y la usé adiós preocupaciones, viene nueva y sellada.', 'La mejor compra que pude haber hecho. Venía totalmente sellado en su caja tal cual como comprarlo directamente a apple. Cabe resaltar que el teclado es de usa y no es teclado latinoamericano, en lo personal eso me encanta porque porque mi trabajo todo lo hago en inglés pero vale la pena resaltarlo. El computador es demasiado rapido, fluido, superó todas mis expectativas y estoy muy contento trabajando con él. Es de los mejores macbook del mercado actual.', 'Es un excelente producto, sin embargo hay algunas cosas que te dejan un sin sabor.', 'Muy buena laptop, excelente para trabajar progranas de diseño y edicion.']",1,19
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=Z7GAYMR%2FyMltRDkMU9sTP55uBPTPfvJbd4tl4RUDKLUhcc%2FFH4cIplvm5LOGfq4jGRA%2F8PcoX1d%2FvY3FRYmT4rkhtVnxcPrdaWckB%2BJUeoK94ywgxfRryJ4VoZ%2BcqnTMXdlJGKC9JEMn9lGvS87FLvb%2BHVGWlmhON31e%2BWVg4Chck9ImPUnJY0BMOcWHWQMUS%2BEzt7k%2FFQN91pDArLwQZnv7v9YfMVn8kDbWQO7dupSo8qrEggctJS%2FBp765lTGd2FB9iT0nUNPVG%2BWHxBbsKJM102ZCvzifsf36RjDgX15vzTGHfqbNq8rQX8wBkNe2yGwA0Iu7KxYLMGtEoPcoDd3rz8TWu6Mt31G%2BdFi0XNO2%2FsXglxUjb5Q3FaShcz1R%2BgQ7Vf0bqIkgg3tgwyHCB9%2F7JjI%2B6gSHTsyfX%2Blj0l3Qe4dLqBHnAQLuMjCVFc5JMvtnjhfdvbNoIYIpgOeNbXamLwHXd1oyN3hBj4c5XHdEAiR0Sh7%2B7uodTsgg2M5rMEM%2FHVfd39TfQp9vfmBkvBo8WpNbZK9db%2FHtmHCuq2%2FyEVKFtGOw0Rb4qly6UN4rFCJFFE2rEyDB8gUwpK0jtv%2FprnIPjUyF9GsuZosoZ7p6KzYrnfbqxBybF8KJeWRWO05bEJL0W2chBgVJd3E8TNVAUhcbBHJPaUN59PvvamG2UcG8xeADQ%2BYtRyZHOUCzFKIslOdIj9RUsusJbaM%3D&rb=x,Dell Inspiron 15 3501 Core I3-1115g4 8gb Ssd 256 Gb 15.6pLG ,2285571,Bogota,500,1 calificación,4.0,"['Es una excelente opción para estudio y ofimática, es cómodo y capaz. Si tuviera que encontrarle algún defecto su pantalla tiene una representación de color baja (se ve algo gris la imagen) a pesar de ello estoy bastante satisfecho con su rendimiento.\nEl ssd es veloz. El procesador no se cuelga, la ram es suficiente, la batería tiene una duración decente dependiendo el uso, carga relativamente rápido, no es pesado para su tamaño. Todo el chasis es de plástico pero no se siente de mala calidad, cumplió todas mis expectativas :d.']",1,11
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=FG8gEZngwH86aiU0z%2BECH6DP7uTM%2Fyb5r1S9WQ3iVupDgF1Mdk14VgTYhbvgFFwZTIU%2FEmZMFCFJGySAOOXDDGUD3F9XA1KImyrLJMwwwmBUBnIRbyS8F0%2B6ADvAC256vALbJ5tuCSHr%2BPzSQoD0JVNOFpgWDSltyEtzszWPynfgqeU%2BN%2FVmhKhfnQpseuBYHW%2Byp9Hmd7%2FDBMYmJLy%2BYZO6rMEAY2YuIcmKnF6%2BJhOSF0lUnAm2ecHrUOLiG%2BK7M3siePDAPDJ%2Bt7HSka8QjPnxmjeH1688IXWv0TuziQCDYExtcvCpbJxtORkPLjcqo1BFKgZ6RRBjhh0A%2BjikxoS0tkAs6z%2BEhRPqhHqFQic1egC%2F5PUTlXDy9tOIt6l%2FOHZSwFwrsbf7nHiNcwPZSsfO%2BV0xNgCMmLShvOdQck71E2VwuEvcweN726jud%2FvabRSqdl0sBucN3vYv6mstb2UrpzflyklXywV7n9MZOUHCEIGv2QAh2yh5c4lQFedb7GkbXdsnA%2B6zZrnfaHfusqq5EdQr6NfaIFTjECKbnlWkW602IBn2Wj8ZdwBZI%2BTrmVRl28brOTx9IGx0x4Vpc0Y8z6ykX88wHXtKS0ZaDtlq%2B3LwPQDMNhzmEZMlCAdaZdqVC9lK%2Fw6UqYZI3BQArjkFGqDQl2UZzKkvnA6jOp%2FOKsN0dREX3FgrnXdQPCWOhyJ7n6%2FRVjzm4ophjEl3gL0%3D&rb=x,Laptop Hp 240 G8 Intel Celeron N4120 8gb 256gb Ssd Windows10,1200000,Bogota,1000,4 calificaciones,4.0,"['La pantalla es de muy baja calidad no recomiendo este conputador al ver un video los colores se ven muy mal.', 'Excelente este producto. Compre 5 pc.', 'Excelente todo.']",1,11
https://www.mercadolibre.com.co/laptop-dell-inspiron-3515-plateada-155-amd-ryzen-5-3450u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-1366x768px-windows-11-home/p/MCO19034498?pdp_filters=category:MCO1652#searchVariation=MCO19034498&position=11&search_layout=stack&type=product&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,"Laptop Dell Inspiron 3515 plateada 15.5"", AMD Ryzen 5 3450U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 1366x768px Windows 11 Home",1909145,Bogota,100,99 calificaciones,4.6,"['En general buen equipo, responde de forma adecuada en todas las tareas básicas y de exigencia intermedia, el único detalles es el sistema de refrigeración que al parecer de queda corto para enfriar el ryzen 5, alcanzando temperaturas muy superiores a 70° incluso con tareas muy básicas como usar el navegador o herramientas de office, el ventilador no es silencioso en lo absoluto, sin embargo, hasta ahora además del ruido que genera el ventilador y las elevadas temperaturas no he tenido problemas por sobrecalentamiento o pérdidas en rendimiento por lo mismo, con un coolerpad mejora en forma significativa lo que parece ser un error de diseño.', 'Después de varios meses de uso digo lo siguiente como experiencia personal:.\n1. El controlador de video se crashea cada vez que puede congelando windows y obligandote a apagarlo forzado con el botón de power.\n2. El touchpad es demasiado malo con windows y con ubuntu, se pone erratico y veo según foros de dell que es problema de fabricación.\n3. Tiene un varibright nativo demasiado molesto que hasta el sol de hoy no se como desactivar.\n4. Se recaliente siempre por lo que es obligatorio comprar un coolerpad para mantener brevemente las temperaturas.\nPd: este computador lo uso exclusivamente para desarrollo se software y por lo que parece, es mejor usarlo con alguna distrinución de linux.', 'El portátil me salió muy bueno, además de ser rápido tiene almacenamiento extra de 1 tera disco mecánico, me soporta bien los programas, inclusive algunos juegos con gráficos mu buenos los corre muy bien con facilidad y el tamaño de la pantalla esta muy bien, no se queda y carga muy bien todo, excelente lo recomiendo.', 'Juegan con los precios según los días de mejor ventas, incluyendo a mercadolibre que ofrece descuentos con máster card y no los da.', 'El respaldo de garantia es muy malo.']",1,26
https://www.mercadolibre.com.co/laptop-asus-tuf-gaming-f15-fx517zm-as73-negra-intel-core-i7-12650h-16gb-de-ram-512gb-ssd-nvidia-geforce-rtx-3060-144-hz-1920x1080px-windows-11-home/p/MCO19756717?pdp_filters=category:MCO1652#searchVariation=MCO19756717&position=12&search_layout=stack&type=product&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,"Laptop Asus TUF Gaming F15 FX517ZM-AS73 negra Intel Core i7 12650H  16GB de RAM 512GB SSD, NVIDIA GeForce RTX 3060 144 Hz 1920x1080px Windows 11 Home",6899999,Medellín,100,5 calificaciones,5.0,"['Excelente producto!.', 'Muy bueno.', 'Buena proporción desempeño costo.', 'El mejor portatil que he tenido hasta ahora. Ninguna queja, y el diseño es hermoso me encanto!.']",4,26
https://www.mercadolibre.com.co/laptop-asus-x515ea-slate-gray-156-intel-core-i7-1165g7-8gb-de-ram-512gb-ssd-intel-iris-xe-graphics-g7-96eus-1920x1080px-freedos/p/MCO19854585?pdp_filters=category:MCO1652#searchVariation=MCO19854585&position=13&search_layout=stack&type=product&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,"Laptop Asus X515EA slate gray 15.6"", Intel Core i7 1165G7  8GB de RAM 512GB SSD, Intel Iris Xe Graphics G7 96EUs 1920x1080px FreeDOS",3310000,Cali,1000,3 calificaciones,5.0,['Por ahora funcionar perfecto.'],2,23
https://articulo.mercadolibre.com.co/MCO-1103616148-portatil-hp-245-g8-ryzen-5-ram-8gb-ssd-256gb-14-_JM#position=40&search_layout=stack&type=item&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,Portátil Hp 245 G8 Ryzen 5 Ram 8gb Ssd 256gb 14 ,2100000,Bogota,500,3 calificaciones,5.0,['Excelente lo recomiendo 👍🏼👍🏼👍🏼.'],1,11
https://www.mercadolibre.com.co/macbook-air-m1-2020-plata-133-apple-m1-8gb-de-ram-256gb-ssd-apple-m1-8-core-gpu-2560x1600px-macos/p/MCO18619156?pdp_filters=category:MCO1652#searchVariation=MCO18619156&position=15&search_layout=stack&type=product&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,"MacBook Air M1 2020 plata 13.3"", Apple M1  8GB de RAM 256GB SSD, Apple M1 8-Core GPU 2560x1600px macOS",5507900,Bogota,100,37 calificaciones,5.0,"['La verdad es que es una super máquina, super fluido para casi todo los programas que uso, excelente para edición de video e imagines, la pantalla es una belleza, para programación 10 de 10. Un portátil que le puede funcionar a cualquiera para trabajar o estudiar, la autonomía es increíble nunca había tenido un portátil que le durará tanto la batería. Aguanta todo un día sin cargar. Eso sí para juegos no es tan bueno, por la refrigeración y el tema de los puertos tipo usb c si es algo molesto, pero con un convertidor se soluciona sin ningún problema. En mi opinión es el mejor portátil relación precio calidad y si tienes un ipad compatible es una experiencia única trabajar con los 2 dispositivos. Estéticamente también es una belleza. Sin duda alguna es una excelente inversion.', 'Excelente inversion, nuevo, sellado a muy buen precio. Es muy rapido y no hace nada de ruido ni se calienta, recomendado 100%.', 'Muy bueno acorde a la descripcion, el señor muy honesto.', 'Fue lo esperado luego de analizar por días si tomaba la decisión. Funciona perfectamente.', 'Producto.\nEn su caja original sellada. Satisfacción total como mi macbook air, es rapidísimo.']",1,19
https://www.mercadolibre.com.co/laptop-lenovo-ideapad-s145-14ast-negra-onix-14-amd-a4-series-9125-4gb-de-ram-500gb-hdd-amd-radeon-r3-1366x768px-windows-10-home/p/MCO18621901?pdp_filters=category:MCO1652#searchVariation=MCO18621901&position=16&search_layout=stack&type=product&tracking_id=9d58e98d-d0c8-473f-9031-d50432ee747f,"Laptop Lenovo IdeaPad S145-14AST  negra onix 14"", AMD A4-Series 9125  4GB de RAM 500GB HDD, AMD Radeon R3 1366x768px Windows 10 Home",1066622,Bogota,100,47 calificaciones,4.7,"['Buen equipo me gusto esta configurado.', 'Me ha parecido un excelente producto, para el precio esta muy bien, su rendimiento es bueno y para el trabajo esta super, se queda un poco corto en lo respecta a la batería pero de resto todo bien.', 'Excelente! no sé mucho de tecnología, pero para lo que la necesito está más que bien! el precio lo mejor.', 'Muy buen equipo. Buena capacidad, resolución, memoria y velocidad. Excelente herramienta para estudiantes. Mi hija está feliz con su equipo nuevo.', 'Buen portatil para su precio, liviano, rapido y bonito.']",1,22
